,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
84,KA27_CL236_TR_1_x_553nt,KK6KA27(10to13)_CL233_TR_1_x_553nt,99.456,1653,9,0,7,1659,1,1653,0.0,3003.0,megablast,comp_x3,1659,near-full,1.0,1659,KA27
85,KA27_CL236_TR_1_x_553nt,KK6_CL256_TR_1_x_553nt,98.876,1424,16,0,1,1424,1424,1,0.0,2542.0,megablast,local_x3,1659,near-full,1.0,1659,KA27
86,KA27_CL236_TR_1_x_553nt,OL685353.1,90.276,1594,153,2,68,1659,1,1594,0.0,2084.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KA27
87,KA27_CL236_TR_1_x_553nt,ON872679.1,98.74,1587,20,0,1,1587,73,1659,0.0,2820.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KA27
88,KA27_CL236_TR_1_x_553nt,ON872684.1,94.069,1585,94,0,1,1585,1585,1,0.0,2407.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KA27
89,KA27_CL239_TR_1_x_376nt,AY082346.1,92.587,661,41,6,344,1003,1019,366,0.0,944.0,megablast,ncbi_x3,1128,composite,0.99822695035461,1126,KA27
90,KA27_CL239_TR_1_x_376nt,AY082347.1,92.284,661,41,8,344,1003,1015,364,0.0,929.0,megablast,ncbi_x3,1128,composite,0.99822695035461,1126,KA27
91,KA27_CL239_TR_1_x_376nt,AY117400.1,90.809,272,24,1,733,1003,600,329,6.590000000000001e-100,364.0,megablast,ncbi_x3,1128,partial,0.6728723404255319,759,KA27
92,KA27_CL239_TR_1_x_376nt,AY117401.1,93.369,377,20,5,3,376,569,195,1.3800000000000001e-157,553.0,megablast,ncbi,376,near-full,0.5159574468085106,194,KA27
93,KA27_CL239_TR_1_x_376nt,BSCL1-1,97.222,36,1,0,179,214,2,37,2e-12,62.1,megablast,ref,376,partial,0.09574468085106383,36,KA27
94,KA27_CL239_TR_1_x_376nt,BSCL1-2,100.0,37,0,0,231,267,1,37,1.2e-14,69.4,megablast,ref,376,partial,0.09840425531914894,37,KA27
95,KA27_CL239_TR_1_x_376nt,DP4J27982,100.0,31,0,0,238,268,31,1,2.59e-11,58.4,megablast,ref,376,partial,0.08244680851063829,31,KA27
96,KA27_CL239_TR_1_x_376nt,DP4J28086,100.0,31,0,0,239,269,1,31,2.59e-11,58.4,megablast,ref,376,partial,0.08244680851063829,31,KA27
97,KA27_CL239_TR_1_x_376nt,KF419221.1,97.959,98,2,0,981,1078,523,426,1.54e-41,171.0,megablast,ncbi_x3,1128,partial,0.26063829787234044,294,KA27
98,KA27_CL239_TR_1_x_376nt,KK6KA27(10to13)_CL241_TR_1_x_376nt,99.582,958,4,0,171,1128,1128,171,0.0,1748.0,megablast,comp_x3,1128,near-full,0.99822695035461,1126,KA27
99,KA27_CL239_TR_1_x_376nt,KK6_CL244_TR_1_x_376nt,97.663,984,23,0,145,1128,1,984,0.0,1690.0,megablast,local_x3,1128,near-full,0.99822695035461,1126,KA27
100,KA27_CL239_TR_1_x_376nt,ON872670.1,97.663,984,23,0,145,1128,1,984,0.0,1690.0,megablast,ncbi_x3,1128,near-full,0.99822695035461,1126,KA27
101,KA27_CL245_TR_1_x_1315nt,KK6KA27(10to13)_CL240_TR_1_x_1313nt,99.366,3943,21,2,1,3943,1,3939,0.0,7140.0,megablast,comp_x3,3945,near-full,0.9994930291508238,3943,KA27
102,KA27_CL245_TR_1_x_1315nt,KK6_CL251_TR_1_x_1311nt,98.46,3767,50,2,1,3767,175,3933,0.0,6628.0,megablast,local_x3,3945,near-full,1.0,3945,KA27
103,KA27_CL245_TR_1_x_1315nt,ON872669.1,98.571,3919,40,2,27,3945,1,3903,0.0,6913.0,megablast,ncbi_x3,3945,near-full,1.0,3945,KA27
104,KA27_CL2_TR_1_x_343nt,AB003229.1,90.952,210,17,2,69,278,214,421,6.21e-75,281.0,megablast,ncbi_x3,1029,partial,0.6122448979591837,630,KA27
105,KA27_CL2_TR_1_x_343nt,AB003246.1,90.0,190,19,0,71,260,2,191,2.27e-64,246.0,megablast,ncbi_x3,1029,partial,0.5539358600583091,570,KA27
106,KA27_CL2_TR_1_x_343nt,AH013688.3,94.286,140,7,1,725,864,29345,29207,2.3e-54,213.0,megablast,ncbi_x3,1029,partial,0.40816326530612246,420,KA27
107,KA27_CL6_TR_1_x_584nt,KK6_CL9_TR_1_x_584nt,98.812,1684,20,0,1,1684,69,1752,0.0,3000.0,megablast,local_x3,1752,near-full,1.0,1752,KA27
108,KA27_CL199_TR_1_x_311nt,KK1_CL221_TR_1_x_312nt,96.437,814,21,8,123,931,1,811,0.0,1336.0,megablast,local_x3,933,near-full,0.9978563772775991,931,KA27
109,KA27_CL186_TR_1_x_390nt,P448,98.406,251,4,0,1,251,61,311,6.36e-127,442.0,megablast,ref,390,composite,0.8102564102564103,316,KA27
110,KA27_CL14_TR_1_x_488nt,KK2_CL7_TR_1_x_487nt,99.677,1239,2,2,226,1464,1461,225,0.0,2265.0,megablast,local_x3,1464,near-full,1.0,1464,KA27
111,KA27_CL14_TR_1_x_488nt,KK3_CL10_TR_1_x_487nt,99.675,1230,2,2,235,1464,1,1228,0.0,2248.0,megablast,local_x3,1464,near-full,0.9986338797814208,1462,KA27
112,KA27_CL14_TR_1_x_488nt,KK6KA27(10to13)_CL18_TR_1_x_488nt,99.573,1406,6,0,59,1464,1464,59,0.0,2564.0,megablast,comp_x3,1464,near-full,1.0,1464,KA27
113,KA27_CL14_TR_1_x_488nt,KK6_CL162_TR_1_x_661nt,99.766,428,1,0,61,488,1156,729,0.0,785.0,megablast,local,488,near-full,1.0,488,KA27
114,KA27_CL14_TR_1_x_488nt,KK6_CL22_TR_1_x_488nt,99.786,1404,3,0,61,1464,1464,61,0.0,2577.0,megablast,local_x3,1464,near-full,1.0,1464,KA27
115,KA27_CL14_TR_1_x_488nt,P501,90.716,377,31,4,110,485,1,374,4.6600000000000005e-144,499.0,megablast,ref,488,composite,0.9180327868852459,448,KA27
116,KA27_CL159_TR_1_x_118nt,AJ517228.1,92.754,69,5,0,286,354,348,280,6.1400000000000004e-21,100.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
117,KA27_CL159_TR_1_x_118nt,AJ517230.1,92.754,69,5,0,286,354,348,280,6.1400000000000004e-21,100.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
118,KA27_CL159_TR_1_x_118nt,AJ517231.1,97.561,41,1,0,314,354,354,314,1.33e-11,70.7,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
119,KA27_CL159_TR_1_x_118nt,AJ517233.1,95.122,41,2,0,314,354,354,314,2.24e-10,65.8,megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
120,KA27_CL159_TR_1_x_118nt,AJ517234.1,91.054,313,28,0,1,313,313,1,6.86e-123,439.0,dc-megablast,ncbi_x3,354,near-full,1.0,354,KA27
121,KA27_CL159_TR_1_x_118nt,AJ517235.1,90.244,41,4,0,314,354,354,314,8.41e-08,57.2,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
122,KA27_CL14_TR_1_x_488nt,KK1_CL18_TR_1_x_487nt,99.429,1401,6,2,64,1464,1461,63,0.0,2542.0,megablast,local_x3,1464,near-full,1.0,1464,KA27
123,KA27_CL159_TR_1_x_118nt,AJ517236.4,94.203,69,4,0,286,354,311,243,1.32e-22,106.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
124,KA27_CL159_TR_1_x_118nt,AJ517238.1,93.333,45,2,1,311,354,356,312,5.66e-10,65.3,blastn,ncbi_x3,354,partial,0.12429378531073447,44,KA27
125,KA27_CL159_TR_1_x_118nt,AJ517242.4,91.026,78,6,1,1,77,78,1,1.85e-22,106.0,dc-megablast,ncbi_x3,354,partial,0.2175141242937853,77,KA27
126,KA27_CL159_TR_1_x_118nt,AJ517243.4,92.105,76,5,1,3,77,76,1,5.299999999999999e-23,107.0,dc-megablast,ncbi_x3,354,partial,0.211864406779661,75,KA27
127,KA27_CL159_TR_1_x_118nt,AJ517244.1,90.614,277,26,0,78,354,354,78,1.52e-101,368.0,megablast,ncbi_x3,354,partial,0.7824858757062146,277,KA27
128,KA27_CL159_TR_1_x_118nt,AJ517245.1,90.667,75,7,0,280,354,354,280,6.46e-22,104.0,dc-megablast,ncbi_x3,354,partial,0.211864406779661,75,KA27
129,KA27_CL159_TR_1_x_118nt,AJ517249.4,91.195,159,14,0,196,354,708,550,5.84e-56,217.0,megablast,ncbi_x3,354,partial,0.4491525423728814,159,KA27
130,KA27_CL159_TR_1_x_118nt,AJ517251.1,90.123,162,16,0,193,354,353,192,3.34e-57,221.0,dc-megablast,ncbi_x3,354,partial,0.4576271186440678,162,KA27
131,KA27_CL159_TR_1_x_118nt,AJ517252.1,95.122,41,2,0,314,354,351,311,1.62e-10,66.2,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
132,KA27_CL159_TR_1_x_118nt,AJ517253.4,90.566,159,15,0,196,354,708,550,3.34e-57,221.0,dc-megablast,ncbi_x3,354,partial,0.4491525423728814,159,KA27
133,KA27_CL159_TR_1_x_118nt,AJ517254.1,95.455,44,2,0,311,354,351,308,4.81e-12,71.3,megablast,ncbi_x3,354,partial,0.12429378531073447,44,KA27
134,KA27_CL159_TR_1_x_118nt,AJ517255.1,90.096,313,31,0,1,313,313,1,3.23e-113,407.0,megablast,ncbi_x3,354,near-full,1.0,354,KA27
135,KA27_CL159_TR_1_x_118nt,AJ517256.1,91.054,313,28,0,1,313,313,1,3.21e-118,424.0,megablast,ncbi_x3,354,near-full,1.0,354,KA27
136,KA27_CL159_TR_1_x_118nt,AJ517237.1,92.754,69,5,0,286,354,348,280,4.74e-22,104.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
137,KA27_CL14_TR_1_x_488nt,FAT,90.073,413,31,6,84,488,1,411,2.1399999999999998e-152,527.0,megablast,ref,488,near-full,0.8299180327868853,405,KA27
138,KA27_CL147_TR_1_x_369nt,P369,99.446,361,2,0,1,361,361,1,0.0,656.0,megablast,ref,369,near-full,0.978319783197832,361,KA27
139,KA27_CL121_TR_1_x_333nt,BSCL156-3,96.552,29,1,0,121,149,1,29,2.63e-08,49.1,blastn,ref,333,partial,0.08708708708708708,29,KA27
140,KA27_CL121_TR_1_x_333nt,KA25_CL149_TR_1_x_333nt,94.266,994,57,0,1,994,6,999,0.0,1520.0,megablast,local_x3,999,near-full,1.0,999,KA27
141,KA27_CL121_TR_1_x_333nt,KC290905.1,94.982,279,13,1,1,279,548,825,1.27e-122,436.0,megablast,ncbi,333,near-full,1.0,333,KA27
142,KA27_CL121_TR_1_x_333nt,KK1_CL189_TR_1_x_330nt,94.898,980,41,6,1,980,20,990,0.0,1524.0,megablast,local_x3,999,near-full,1.0,999,KA27
143,KA27_CL121_TR_1_x_333nt,KK2_CL175_TR_1_x_332nt,96.13,982,36,2,1,982,980,1,0.0,1602.0,megablast,local_x3,999,near-full,1.0,999,KA27
144,KA27_CL121_TR_1_x_333nt,KK3_CL165_TR_1_x_332nt,96.432,981,33,2,1,981,979,1,0.0,1616.0,megablast,local_x3,999,near-full,1.0,999,KA27
145,KA27_CL121_TR_1_x_333nt,KK6KA27(10to13)_CL133_TR_1_x_333nt,97.885,993,21,0,7,999,1,993,0.0,1718.0,megablast,comp_x3,999,near-full,1.0,999,KA27
146,KA27_CL121_TR_1_x_333nt,KK6_CL124_TR_1_x_333nt,97.273,990,27,0,1,990,990,1,0.0,1679.0,megablast,local_x3,999,near-full,1.0,999,KA27
147,KA27_CL121_TR_1_x_333nt,ON872663.1,94.562,993,35,17,1,982,985,1,0.0,1517.0,megablast,ncbi_x3,999,near-full,1.0,999,KA27
148,KA27_CL121_TR_1_x_333nt,ON872689.1,94.266,994,57,0,1,994,6,999,0.0,1520.0,megablast,ncbi_x3,999,near-full,1.0,999,KA27
149,KA27_CL121_TR_1_x_333nt,P334,92.26,323,24,1,1,322,324,2,1.93e-131,457.0,megablast,ref,333,near-full,0.9669669669669669,322,KA27
150,KA27_CL147_TR_1_x_369nt,AY249985.1,96.57,1108,36,2,1,1107,515,1621,0.0,1834.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KA27
151,KA27_CL147_TR_1_x_369nt,AY249986.1,97.019,1107,26,5,1,1107,30,1129,0.0,1855.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KA27
152,KA27_CL147_TR_1_x_369nt,AY249987.1,97.839,509,9,1,152,658,1,509,0.0,878.0,megablast,ncbi_x3,1107,composite,1.0,1107,KA27
153,KA27_CL147_TR_1_x_369nt,KA25_CL170_TR_1_x_369nt,98.361,1098,18,0,10,1107,1107,10,0.0,1929.0,megablast,local_x3,1107,near-full,1.0,1107,KA27
154,KA27_CL147_TR_1_x_369nt,KK1_CL153_TR_1_x_369nt,100.0,1107,0,0,1,1107,1,1107,0.0,2045.0,megablast,local_x3,1107,near-full,1.0,1107,KA27
155,KA27_CL147_TR_1_x_369nt,KK2_CL112_TR_1_x_369nt,100.0,1004,0,0,1,1004,1004,1,0.0,1855.0,megablast,local_x3,1107,near-full,1.0,1107,KA27
156,KA27_CL147_TR_1_x_369nt,KK3_CL97_TR_1_x_369nt,100.0,1086,0,0,1,1086,1086,1,0.0,2006.0,megablast,local_x3,1107,near-full,1.0,1107,KA27
157,KA27_CL147_TR_1_x_369nt,KK6KA27(10to13)_CL162_TR_1_x_369nt,100.0,1102,0,0,1,1102,1102,1,0.0,2036.0,megablast,comp_x3,1107,near-full,1.0,1107,KA27
158,KA27_CL147_TR_1_x_369nt,KK6_CL158_TR_1_x_369nt,99.726,1095,3,0,1,1095,13,1107,0.0,2006.0,megablast,local_x3,1107,near-full,1.0,1107,KA27
159,KA27_CL147_TR_1_x_369nt,MG323512.1,91.935,62,5,0,1,62,2636,2697,1.57e-16,87.9,megablast,ncbi_x3,1107,partial,0.05600722673893405,62,KA27
160,KA27_CL147_TR_1_x_369nt,MK256652.1,95.094,265,13,0,541,805,265,1,4.89e-116,418.0,megablast,ncbi_x3,1107,partial,0.7181571815718157,795,KA27
161,KA27_CL147_TR_1_x_369nt,ON872664.1,99.727,1100,3,0,8,1107,1107,8,0.0,2015.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KA27
162,KA27_CL147_TR_1_x_369nt,ON872690.1,98.361,1098,18,0,10,1107,1107,10,0.0,1929.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KA27
163,KA27_CL147_TR_1_x_369nt,P170,94.444,198,11,0,172,369,265,68,8.22e-86,305.0,megablast,ref,369,partial,0.7181571815718157,265,KA27
164,KA27_CL159_TR_1_x_118nt,AJ517257.1,92.0,75,6,0,280,354,354,280,1.5199999999999998e-23,109.0,dc-megablast,ncbi_x3,354,partial,0.211864406779661,75,KA27
165,KA27_CL159_TR_1_x_118nt,AJ517265.4,93.011,186,13,0,129,314,370,185,1.23e-72,272.0,megablast,ncbi_x3,354,composite,0.884180790960452,313,KA27
166,KA27_CL159_TR_1_x_118nt,AJ517267.4,91.398,93,8,0,262,354,552,460,1.3299999999999999e-30,132.0,dc-megablast,ncbi_x3,354,partial,0.2627118644067797,93,KA27
167,KA27_CL159_TR_1_x_118nt,AJ517270.4,92.593,108,8,0,11,118,185,78,9.139999999999999e-40,159.0,dc-megablast,ncbi,118,near-full,1.0,118,KA27
168,KA27_CL178_TR_1_x_46nt,KK6KA27(10to13)_CL189_TR_1_x_46nt,100.0,138,0,0,1,138,1,138,4.0600000000000005e-71,255.0,megablast,comp_x3,138,near-full,1.0,138,KA27
169,KA27_CL178_TR_1_x_46nt,Oligo-45,97.297,37,0,1,1,37,10,45,1.49e-12,59.9,blastn,ref,46,near-full,0.8043478260869565,37,KA27
170,KA27_CL178_TR_1_x_46nt,P271,100.0,46,0,0,1,46,65,20,1.1e-20,86.1,megablast,ref,46,near-full,1.0,46,KA27
171,KA27_CL185_TR_1_x_316nt,KK3_CL230_TR_1_x_317nt,92.834,935,59,5,20,948,946,14,0.0,1349.0,megablast,local_x3,948,near-full,1.0,948,KA27
172,KA27_CL185_TR_1_x_316nt,KK6KA27(10to13)_CL192_TR_1_x_316nt,96.199,947,36,0,1,947,2,948,0.0,1550.0,megablast,comp_x3,948,near-full,1.0,948,KA27
173,KA27_CL185_TR_1_x_316nt,KK6_CL198_TR_1_x_316nt,96.199,947,36,0,1,947,2,948,0.0,1550.0,megablast,local_x3,948,near-full,1.0,948,KA27
174,KA27_CL185_TR_1_x_316nt,ON872665.1,96.166,939,36,0,1,939,939,1,0.0,1535.0,megablast,ncbi_x3,948,near-full,1.0,948,KA27
175,KA27_CL186_TR_1_x_390nt,5S-1,100.0,36,0,0,83,118,36,1,4.47e-14,67.6,megablast,ref,390,partial,0.09230769230769231,36,KA27
176,KA27_CL186_TR_1_x_390nt,5S-2,100.0,36,0,0,36,71,36,1,4.47e-14,67.6,megablast,ref,390,partial,0.09230769230769231,36,KA27
177,KA27_CL186_TR_1_x_390nt,HM536200.1,92.105,190,12,3,368,555,186,374,7.130000000000001e-70,265.0,megablast,ncbi_x3,1170,partial,0.4341880341880342,508,KA27
178,KA27_CL186_TR_1_x_390nt,HQ213955.1,91.623,191,11,5,368,555,329,517,3.3199999999999997e-68,259.0,megablast,ncbi_x3,1170,partial,0.34957264957264955,409,KA27
179,KA27_CL186_TR_1_x_390nt,HQ213956.1,91.398,186,12,4,761,943,298,114,5.55e-66,252.0,megablast,ncbi_x3,1170,partial,0.45213675213675214,529,KA27
180,KA27_CL186_TR_1_x_390nt,HQ213957.1,91.803,183,13,2,767,948,342,161,1.54e-66,254.0,megablast,ncbi_x3,1170,partial,0.14358974358974358,168,KA27
181,KA27_CL186_TR_1_x_390nt,KA25_CL177_TR_1_x_448nt,95.491,377,15,2,656,1031,425,50,2.6900000000000002e-173,601.0,megablast,local_x3,1170,composite,0.9623931623931624,1126,KA27
182,KA27_CL186_TR_1_x_390nt,KC290906.1,92.893,197,13,1,1,197,243,48,5.48e-76,285.0,megablast,ncbi_x3,1170,partial,0.1683760683760684,197,KA27
183,KA27_CL186_TR_1_x_390nt,KK1_CL213_TR_1_x_421nt,90.67,1254,24,3,1,1161,1254,1,0.0,1805.0,dc-megablast,local_x3,1170,near-full,1.0,1170,KA27
184,KA27_CL186_TR_1_x_390nt,KK2_CL188_TR_1_x_435nt,94.309,369,19,2,656,1022,399,31,3.53e-162,564.0,megablast,local_x3,1170,composite,0.8341880341880342,976,KA27
185,KA27_CL186_TR_1_x_390nt,KK3_CL181_TR_1_x_421nt,90.924,1256,21,3,1,1163,8,1263,0.0,1822.0,dc-megablast,local_x3,1170,near-full,1.0,1170,KA27
186,KA27_CL186_TR_1_x_390nt,KK6KA27(10to13)_CL201_TR_1_x_391nt,98.977,1173,9,3,1,1170,1,1173,0.0,2097.0,megablast,comp_x3,1170,near-full,1.0,1170,KA27
187,KA27_CL186_TR_1_x_390nt,KK6_CL225_TR_1_x_391nt,98.813,1095,10,3,1,1092,76,1170,0.0,1947.0,megablast,local_x3,1170,near-full,1.0,1170,KA27
188,KA27_CL186_TR_1_x_390nt,MF467437.1,90.634,363,34,0,656,1018,59627,59265,1.81e-135,483.0,megablast,ncbi_x3,1170,partial,0.17692307692307693,207,KA27
189,KA27_CL165_TR_1_x_73nt,X85383.1,96.364,220,7,1,1,219,349,130,1.51e-99,361.0,megablast,ncbi_x3,219,near-full,1.0,219,KA27
190,KA27_CL165_TR_1_x_73nt,P332,91.429,70,6,0,4,73,1,70,8.8e-25,100.0,dc-megablast,ref,73,near-full,0.958904109589041,70,KA27
191,KA27_CL165_TR_1_x_73nt,KK6KA27(10to13)_CL175_TR_1_x_73nt,100.0,194,0,0,26,219,219,26,4.99e-102,359.0,megablast,comp_x3,219,near-full,1.0,219,KA27
192,KA27_CL159_TR_1_x_118nt,AJ517272.1,92.5,40,3,0,315,354,353,314,2.41e-08,59.9,dc-megablast,ncbi_x3,354,partial,0.11299435028248588,40,KA27
193,KA27_CL159_TR_1_x_118nt,AJ517273.1,90.566,159,15,0,196,354,354,196,2.72e-54,211.0,megablast,ncbi_x3,354,partial,0.4491525423728814,159,KA27
194,KA27_CL159_TR_1_x_118nt,AJ517274.1,92.683,41,3,0,314,354,354,314,6.9e-09,61.7,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
195,KA27_CL159_TR_1_x_118nt,AJ517275.1,90.244,41,4,0,314,354,354,314,8.41e-08,57.2,blastn,ncbi_x3,354,partial,0.11581920903954802,41,KA27
196,KA27_CL159_TR_1_x_118nt,AJ517288.3,90.714,280,23,1,75,354,1052,776,4.24e-102,370.0,megablast,ncbi_x3,354,partial,0.7909604519774012,280,KA27
197,KA27_CL159_TR_1_x_118nt,AJ517289.4,95.455,44,2,0,311,354,1061,1018,3.82e-12,71.6,blastn,ncbi_x3,354,partial,0.12429378531073447,44,KA27
198,KA27_CL159_TR_1_x_118nt,AJ517290.4,90.678,118,10,1,1,118,308,192,1.25e-38,156.0,megablast,ncbi,118,near-full,0.9830508474576272,116,KA27
199,KA27_CL159_TR_1_x_118nt,AJ517292.4,90.909,187,16,1,168,354,699,514,5.76e-66,250.0,megablast,ncbi_x3,354,partial,0.5282485875706214,187,KA27
200,KA27_CL159_TR_1_x_118nt,AJ517293.1,97.727,44,1,0,311,354,353,310,3.13e-13,76.1,dc-megablast,ncbi_x3,354,partial,0.12429378531073447,44,KA27
201,KA27_CL159_TR_1_x_118nt,AM285293.1,94.068,118,7,0,1,118,137,254,7.43e-46,180.0,megablast,ncbi,118,near-full,1.0,118,KA27
202,KA27_CL159_TR_1_x_118nt,BSCL75-1,100.0,26,0,0,93,118,1,26,8.65e-09,48.2,blastn,ref,118,partial,0.22033898305084745,26,KA27
203,KA27_CL159_TR_1_x_118nt,KA25_CL64_TR_1_x_118nt,94.955,337,17,0,18,354,1,337,3.76e-152,529.0,megablast,local_x3,354,near-full,1.0,354,KA27
204,KA27_CL159_TR_1_x_118nt,KC290897.1,92.793,111,8,0,8,118,815,705,2.6899999999999997e-40,161.0,megablast,ncbi,118,near-full,0.940677966101695,111,KA27
205,KA27_CL159_TR_1_x_118nt,KC290898.1,90.39,333,32,0,22,354,5,337,1.15e-122,438.0,megablast,ncbi_x3,354,near-full,0.940677966101695,333,KA27
206,KA27_CL159_TR_1_x_118nt,KK1_CL204_TR_1_x_118nt,93.443,305,20,0,50,354,354,50,2.3300000000000004e-129,453.0,megablast,local_x3,354,near-full,1.0,354,KA27
207,KA27_CL159_TR_1_x_118nt,KK2_CL205_TR_1_x_118nt,90.291,309,30,0,1,309,46,354,6.61e-115,405.0,megablast,local_x3,354,near-full,1.0,354,KA27
208,KA27_CL159_TR_1_x_118nt,KK3_CL212_TR_1_x_118nt,91.477,352,30,0,3,354,1,352,8.25e-139,484.0,megablast,local_x3,354,near-full,1.0,354,KA27
209,KA27_CL159_TR_1_x_118nt,KK6KA27(10to13)_CL173_TR_1_x_118nt,100.0,311,0,0,1,311,44,354,7.530000000000001e-167,575.0,megablast,comp_x3,354,near-full,1.0,354,KA27
210,KA27_CL159_TR_1_x_118nt,KK6_CL172_TR_1_x_118nt,99.138,348,3,0,1,348,348,1,0.0,627.0,megablast,local_x3,354,near-full,1.0,354,KA27
211,KA27_CL159_TR_1_x_118nt,ON872675.1,100.0,345,0,0,1,345,345,1,0.0,638.0,megablast,ncbi_x3,354,near-full,1.0,354,KA27
212,KA27_CL159_TR_1_x_118nt,ON872682.1,94.955,337,17,0,18,354,1,337,6.599999999999999e-150,529.0,megablast,ncbi_x3,354,near-full,1.0,354,KA27
213,KA27_CL159_TR_1_x_118nt,P351_0,94.915,118,6,0,1,118,193,310,3.3e-50,185.0,megablast,ref,118,near-full,1.0,118,KA27
214,KA27_CL165_TR_1_x_73nt,AH012974.2,94.091,220,12,1,1,219,27470,27689,3.3e-91,333.0,megablast,ncbi_x3,219,near-full,1.0,219,KA27
215,KA27_CL165_TR_1_x_73nt,KC290903.1,90.566,53,3,2,3,53,80,132,9.55e-11,67.1,blastn,ncbi_x3,219,partial,0.2328767123287671,51,KA27
216,KA27_CL165_TR_1_x_73nt,KC290904.1,93.151,219,14,1,1,219,269,52,2.57e-87,320.0,megablast,ncbi_x3,219,near-full,1.0,219,KA27
217,KA27_CL165_TR_1_x_73nt,MK256650.1,91.667,216,18,0,4,219,1,216,4.93e-84,309.0,dc-megablast,ncbi_x3,219,near-full,1.0,219,KA27
218,KA27_CL6_TR_1_x_584nt,ON872673.1,98.109,1692,32,0,1,1692,1692,1,0.0,2948.0,megablast,ncbi_x3,1752,near-full,1.0,1752,KA27
,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
0,KK1_CL204_TR_1_x_118nt,KP5KP10(max)_CL163_TR_1_x_118nt,96.45,338,12,0,1,338,17,354,8.45e-162,558.0,megablast,comp_x3,354,near-full,1.0,354,KK1
1,KK1_CL204_TR_1_x_118nt,KK6_CL172_TR_1_x_118nt,94.314,299,17,0,56,354,1,299,4.58e-131,459.0,megablast,local_x3,354,near-full,0.9971751412429378,353,KK1
2,KK1_CL204_TR_1_x_118nt,KK3_CL212_TR_1_x_118nt,95.765,307,13,0,48,354,354,48,3.4899999999999996e-142,496.0,megablast,local_x3,354,near-full,0.9943502824858758,352,KK1
3,KK1_CL204_TR_1_x_118nt,KK2_CL205_TR_1_x_118nt,94.817,328,17,0,3,330,328,1,3.4699999999999997e-147,512.0,megablast,local_x3,354,near-full,0.9943502824858758,352,KK1
4,KK1_CL204_TR_1_x_118nt,KC290898.1,90.598,117,11,0,2,118,267,151,1.25e-38,156.0,megablast,ncbi,118,near-full,0.9915254237288136,117,KK1
5,KK1_CL204_TR_1_x_118nt,KC290897.1,90.826,109,9,1,3,111,659,766,2.71e-35,145.0,megablast,ncbi,118,near-full,0.923728813559322,109,KK1
6,KK1_CL204_TR_1_x_118nt,KC290896.1,91.089,101,9,0,17,117,342,242,4.53e-33,137.0,megablast,ncbi,118,near-full,0.8559322033898306,101,KK1
7,KK1_CL204_TR_1_x_118nt,KA25_CL64_TR_1_x_118nt,94.41,322,18,0,33,354,354,33,3.4899999999999996e-142,496.0,megablast,local_x3,354,near-full,0.9943502824858758,352,KK1
8,KK1_CL204_TR_1_x_118nt,BSCL75-1,94.595,37,2,0,39,75,37,1,4.78e-12,59.0,blastn,ref,118,partial,0.3135593220338983,37,KK1
9,KK1_CL204_TR_1_x_118nt,AJ517293.1,90.141,142,14,0,213,354,1,142,4.64e-49,194.0,dc-megablast,ncbi_x3,354,partial,0.4011299435028249,142,KK1
10,KK1_CL204_TR_1_x_118nt,AJ517292.4,90.341,352,33,1,3,354,232,582,7.83e-135,479.0,dc-megablast,ncbi_x3,354,near-full,0.9943502824858758,352,KK1
11,KK1_CL204_TR_1_x_118nt,AJ517291.4,90.667,75,7,0,39,113,1,75,6.16e-23,104.0,blastn,ncbi,118,composite,0.9322033898305084,110,KK1
12,KK1_CL204_TR_1_x_118nt,AJ517290.4,90.341,352,33,1,3,354,145,495,7.83e-135,479.0,dc-megablast,ncbi_x3,354,near-full,0.9943502824858758,352,KK1
13,KK1_CL204_TR_1_x_118nt,AJ517289.4,91.111,90,8,0,4,93,972,1061,5.66e-29,127.0,dc-megablast,ncbi_x3,354,partial,0.2542372881355932,90,KK1
14,KK1_CL204_TR_1_x_118nt,KT724938.1,90.351,114,10,1,5,118,8111,8223,2.0900000000000002e-36,148.0,megablast,ncbi,118,near-full,0.9661016949152542,114,KK1
